,ID,LON,LAT,DATE,NS,country,pre_mm_syr,tmp_dc_syr,pet_mm_syr,aet_mm_syr,ari_ix_sav,cmi_ix_syr,basin_area_km2,HYBAS_ID,climdata_period_days,climdata_date_start,geometry,point_x,point_y,point_z,stream_x,stream_y,stream_z,ridge_x,ridge_y,ridge_z,wetness_index,long_hessian_max,long_hessian_mean,long_hessian_var,long_hessian_skew,long_hessian_kurt,long_grad_mean,long_grad_var,short_grad_max,short_grad_var,short_grad_mean,stream_grad_max,stream_grad_var,stream_grad_mean,stream_hessian_max,dist_stream,dist_top,ratio_dist,alt_stream,alt_top,ratio_stream,stream_to_total_dist_ratio,ndvi,precipitation
0,FA-0314-F,-11.0666666666667,10.0083333333333,2005-01-19,6.69,Guinee,1648,250,1992,1134,83,-17,117.91890985302008,1120815470,60.0,2004-11-20,POINT (-3756664.703665966 1150861.1807049424),-3756664.703665966,1150861.1807049424,470.6207580566406,-3756679.2,1151179.8,463.6409,-3756499.2,1150909.8,481.88086,5.840367,0.00073698256,-0.00014733223,7.250474e-08,-0.084089994,3.4902887,2.471987,2.6251228,4.3754835,1.4183447,1.9075507,2.0606186,0.12256613,1.7017971,-0.00014046331,318.9012254402534,172.4351820367084,1.8493976790210074,6.9798583984375,11.260101318359375,0.021887210965720123,0.6490486367127319,5734.256,0.13781552
1,GK-0236-F,-10.0036111111111,8.54444444444444,2007-07-13,19.0,Guinee,2543,251,2033,1540,125,20,140.07538985547734,1120878950,60.0,2007-05-14,POINT (-3643401.3232598146 981712.9501278521),-3643401.3232598146,981712.9501278521,533.8011474609375,-3643219.2,981559.75,521.66425,-3643549.2,981739.75,544.66406,4.1457157,0.0013332298,-5.4804477e-06,1.541574e-07,0.6438604,3.2019227,3.7837749,5.2673717,5.616605,0.3669573,4.698862,5.4263935,3.33193,3.2890558,-5.8864942e-05,237.95157304259445,150.33480504862285,1.5828109330080526,12.13690185546875,10.8629150390625,0.05100576432539989,0.6128249314651316,5513.0977,8.1681185
2,GK-0239-F,-9.93416666666667,8.54444444444444,2007-07-16,60.0,Guinee,2663,245,2014,1570,132,24,179.26182785927202,1121984930,60.0,2007-05-17,POINT (-3636173.631286524 981820.524390801),-3636173.631286524,981820.524390801,511.9670715332031,-3636409.2,981829.75,511.6047,-3635929.2,982129.75,620.85223,6.32996,0.005282999,-0.00034564285,8.1083414e-07,1.1402099,9.580444,8.131279,68.48885,11.14798,12.502761,4.1485934,3.3656576,1.0889137,0.4285911,3.982818e-08,235.79925785567414,394.1353708911735,0.5982697196714722,0.36236572265625,108.88516235351562,0.0015367551448276548,0.3743233775300754,5062.268,8.376538
3,GK-0234-F,-10.1388888888889,8.55361111111111,2007-07-12,30.0,Guinee,2477,257,2048,1522,121,17,18.636467909623825,1120878730,30.0,2007-05-13,POINT (-3657496.8930560322 982574.925977153),-3657496.8930560322,982574.925977153,434.9346923828125,-3657199.2,982699.75,427.91776,-3657259.2,982309.75,450.61627,5.2371855,0.00092308794,-7.556369e-05,9.0748124e-08,0.57038844,3.5098214,2.542932,2.332842,2.375048,0.26661777,1.2835562,1.8310362,0.08980008,1.4951288,0.00013879368,322.75753358198,356.07937449309975,0.9064201880309541,7.016937255859375,15.68157958984375,0.021740583954726132,0.4754566667525432,4956.476,7.8006816
4,NZ-0203-F,-8.89166666666667,7.035,2006-02-16,9.0,Guinee,2069,258,1967,1464,105,5,10.137312300078746,1120939340,30.0,2005-12-18,POINT (-3525118.848679142 806475.2426322955),-3525118.848679142,806475.2426322955,232.23039041015454,-3525229.2,806899.75,232.2291,-3525079.2,806329.75,234.33951,7.7232685,0.00022617947,-5.5771648e-06,5.917703e-09,-1.4459074,8.187077,0.19257627,0.16308758,1.3665076,0.23786806,0.392431,0.25348184,0.0041122735,0.02268236,4.8932725e-07,438.62849529254646,150.785149938785,2.908963485267738,0.0012949511701663141,2.1091176464860837,2.9522732427646702e-06,0.7441777075255779,6646.1816,1.5610516
5,NZ-0204-F,-8.89166666666667,7.035,2006-02-18,8.45,Guinee,2069,258,1967,1464,105,5,10.137312300078746,1120939340,30.0,2005-12-20,POINT (-3525118.848679142 806475.2426322955),-3525118.848679142,806475.2426322955,232.23039041015454,-3525229.2,806899.75,232.2291,-3525079.2,806329.75,234.33951,7.7232685,0.00022617947,-5.5771648e-06,5.917703e-09,-1.4459074,8.187077,0.19257627,0.16308758,1.3665076,0.23786806,0.392431,0.25348184,0.0041122735,0.02268236,4.8932725e-07,438.62849529254646,150.785149938785,2.908963485267738,0.0012949511701663141,2.1091176464860837,2.9522732427646702e-06,0.7441777075255779,6652.7485,1.5610516
6,YO-0109-P,-8.74305555555556,7.41666666666667,2003-06-22,8.65,Guinee,2203,244,1944,1397,113,12,130.97767558432696,1120925240,60.0,2003-04-23,POINT (-3510306.1941984156 851505.8969072389),-3510306.1941984156,851505.8969072389,428.47943115234375,-3510529.2,851629.75,414.8801,-3510049.2,851149.75,476.79544,4.875905,0.0016835912,-6.391069e-05,2.0841253e-07,1.4031191,5.3167186,4.8958483,12.479806,5.329897,0.10636064,4.759627,4.796456,2.2668867,3.2570672,-5.1226798e-05,255.1342376219807,439.15935676614737,0.580960495754255,13.599334716796875,48.316009521484375,0.05330266468174417,0.3674731261878157,5889.096,9.043851
7,YO-0144-F,-9.39583333333333,7.44722222222222,2006-01-22,11.79,Guinee,2105,250,1921,1442,110,9,122.95789224305105,1120925570,60.0,2005-11-23,POINT (-3578262.661052695 854106.5238077072),-3578262.661052695,854106.5238077072,335.9072265625,-3577999.2,853849.75,321.8692,-3578599.2,853849.75,354.03546,4.5801506,0.0012789157,-0.00019806073,2.2068657e-07,-0.1249553,3.6085868,5.528427,31.115496,5.7603583,0.3202894,4.795307,5.2723317,3.2331522,2.4849963,-7.183359e-05,367.8561825039363,423.34962828890906,0.8689181657976984,14.03802490234375,18.12823486328125,0.03816172072136788,0.46493109313153025,5889.6177,0.8559825
8,NZ-0193-F,-8.9875,7.00416666666667,2006-02-01,9.3,Guinee,2051,257,1948,1457,105,5,209.27608946430158,1120945520,60.0,2005-12-03,POINT (-3535033.518455741 802709.4428114981),-3535033.518455741,802709.4428114981,241.47179855468738,-3535069.2,802699.75,241.4718,-3535489.2,802639.75,248.10977,16.371681,0.00032458283,-1.2625433e-05,2.8688309e-08,-0.8016199,3.4102826,1.1968346,0.49454564,0.8839104,0.048617397,0.12216591,,,,,37.02288278713971,461.02963940206945,0.08030477787752732,-3.2031251180342224e-06,6.637973173828243,-8.651744210331622e-08,0.07433529826212744,6649.218,0.50122136
9,YO-0106-F,-9.12777777777778,7.62222222222222,2003-07-10,7.37,Guinee,2107,244,1953,1425,108,7,207.27494741007013,1120919560,60.0,2003-05-11,POINT (-3550676.494725738 875041.3608466341),-3550676.494725738,875041.3608466341,400.6984558105469,-3550699.2,874939.75,399.45044,-3551119.2,874789.75,419.32288,5.25875,0.0010363135,-7.564712e-05,4.1801517e-08,-0.04052155,4.4196463,1.570851,2.3118887,1.4148184,0.098759845,0.95088136,1.1919936,0.13614321,0.7583205,-2.0445448e-05,104.12764599488906,509.25460334748294,0.20447070151242008,1.248016357421875,18.624420166015625,0.011985446761018028,0.1697597967768514,5485.087,9.315321
10,YO-0105-F,-9.12777777777778,7.62222222222222,2003-05-28,5.05,Guinee,2107,244,1953,1425,108,7,207.27494741007013,1120919560,60.0,2003-03-29,POINT (-3550676.494725738 875041.3608466341),-3550676.494725738,875041.3608466341,400.6984558105469,-3550699.2,874939.75,399.45044,-3551119.2,874789.75,419.32288,5.25875,0.0010363135,-7.564712e-05,4.1801517e-08,-0.04052155,4.4196463,1.570851,2.3118887,1.4148184,0.098759845,0.95088136,1.1919936,0.13614321,0.7583205,-2.0445448e-05,104.12764599488906,509.25460334748294,0.20447070151242008,1.248016357421875,18.624420166015625,0.011985446761018028,0.1697597967768514,6049.59,5.5125046
11,NZ-0178-F,-8.73333333333333,7.625,2005-12-11,4.68,Guinee,2037,243,1947,1365,105,4,134.2905650846706,1120918840,60.0,2005-10-12,POINT (-3509645.748026494 875959.7451015338),-3509645.748026494,875959.7451015338,439.2809143066406,-3509389.2,876229.75,425.78647,-3509479.2,876859.75,444.57455,6.591805,0.00036254697,-3.7688504e-05,3.0287893e-08,-0.9741539,4.754492,1.5904759,0.9020329,2.5500927,0.11383596,1.857071,2.758553,0.61733145,1.9755143,0.000116931675,372.4162762165625,915.276138708683,0.40688952816139823,13.49444580078125,5.29364013671875,0.03623484434642202,0.28921213785217675,6781.5513,4.2489157
12,NZ-0173-F,-8.79166666666667,7.64111111111111,2005-12-08,9.91,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-10-09,POINT (-3515741.555613503 877761.9320288142),-3515741.555613503,877761.9320288142,458.60986328125,-3515749.2,877339.75,458.2541,-3515989.2,877399.75,454.35837,5.3445196,0.00021030245,-3.2026335e-05,1.6690832e-08,-1.0516957,3.8457265,1.2689571,0.46537668,2.062374,0.067743,1.5788568,1.6408155,0.05396935,1.35862,0.0001557031,422.25213917428215,438.7805044645651,0.9623311311188445,0.35577392578125,-4.251495361328125,0.0008425627552224344,0.4904020100675674,6689.303,4.211307
13,NZ-0175-F,-8.79166666666667,7.64111111111111,2005-12-09,7.34,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-10-10,POINT (-3515741.555613503 877761.9320288142),-3515741.555613503,877761.9320288142,458.60986328125,-3515749.2,877339.75,458.2541,-3515989.2,877399.75,454.35837,5.3445196,0.00021030245,-3.2026335e-05,1.6690832e-08,-1.0516957,3.8457265,1.2689571,0.46537668,2.062374,0.067743,1.5788568,1.6408155,0.05396935,1.35862,0.0001557031,422.25213917428215,438.7805044645651,0.9623311311188445,0.35577392578125,-4.251495361328125,0.0008425627552224344,0.4904020100675674,6668.74,4.064112
14,NZ-0176-F,-8.79166666666667,7.64111111111111,2005-12-10,10.96,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-10-11,POINT (-3515741.555613503 877761.9320288142),-3515741.555613503,877761.9320288142,458.60986328125,-3515749.2,877339.75,458.2541,-3515989.2,877399.75,454.35837,5.3445196,0.00021030245,-3.2026335e-05,1.6690832e-08,-1.0516957,3.8457265,1.2689571,0.46537668,2.062374,0.067743,1.5788568,1.6408155,0.05396935,1.35862,0.0001557031,422.25213917428215,438.7805044645651,0.9623311311188445,0.35577392578125,-4.251495361328125,0.0008425627552224344,0.4904020100675674,6648.1772,3.9312117
15,NZ-0174-F,-8.79166666666667,7.64111111111111,2005-12-08,9.49,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-10-09,POINT (-3515741.555613503 877761.9320288142),-3515741.555613503,877761.9320288142,458.60986328125,-3515749.2,877339.75,458.2541,-3515989.2,877399.75,454.35837,5.3445196,0.00021030245,-3.2026335e-05,1.6690832e-08,-1.0516957,3.8457265,1.2689571,0.46537668,2.062374,0.067743,1.5788568,1.6408155,0.05396935,1.35862,0.0001557031,422.25213917428215,438.7805044645651,0.9623311311188445,0.35577392578125,-4.251495361328125,0.0008425627552224344,0.4904020100675674,6689.303,4.211307
16,NZ-0172-F,-8.79166666666667,7.64111111111111,2005-12-07,11.14,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-10-08,POINT (-3515741.555613503 877761.9320288142),-3515741.555613503,877761.9320288142,458.60986328125,-3515749.2,877339.75,458.2541,-3515989.2,877399.75,454.35837,5.3445196,0.00021030245,-3.2026335e-05,1.6690832e-08,-1.0516957,3.8457265,1.2689571,0.46537668,2.062374,0.067743,1.5788568,1.6408155,0.05396935,1.35862,0.0001557031,422.25213917428215,438.7805044645651,0.9623311311188445,0.35577392578125,-4.251495361328125,0.0008425627552224344,0.4904020100675674,6709.8667,4.345863
17,NZ-0157-F,-8.73194444444444,7.67916666666667,2005-11-12,6.05,Guinee,2037,243,1947,1365,105,4,134.2905650846706,1120918840,60.0,2005-09-13,POINT (-3509592.452033217 882313.7600630212),-3509592.452033217,882313.7600630212,468.1119384765625,-3509539.2,882529.75,463.84094,-3509629.2,882019.75,480.2896,3.4824247,0.00037686806,-7.222053e-05,2.1836023e-08,-0.27309278,3.3402405,2.005351,1.2846051,2.4636586,0.12865765,1.7768068,1.7603059,0.16562411,1.1700583,1.8005652e-05,222.44574442890777,296.30391073540426,0.7507350945075749,4.27099609375,12.17767333984375,0.019200169932290987,0.42881135864745573,7207.8555,8.363855
18,NZ-0301-F,-8.69027777777778,7.69444444444444,2007-06-11,41.0,Guinee,2037,243,1947,1365,105,4,134.2905650846706,1120918840,60.0,2007-04-12,POINT (-3505283.2874173364 884167.3586985398),-3505283.2874173364,884167.3586985398,445.6686096191406,-3505279.2,883519.75,430.1062,-3504859.2,883909.75,438.4618,9.012165,0.0003913917,-4.8095917e-05,3.3453418e-08,-1.1424989,4.54525,1.8153915,2.0967746,2.0251327,0.16065171,1.3539772,1.7740793,0.10605561,1.343643,0.0001182019,647.6212837477952,496.1551903030525,1.305279671371022,15.562408447265625,-7.206817626953125,0.024030106541906262,0.5662131530421779,6897.5273,8.036928
19,NZ-0161-F,-8.6875,7.70833333333333,2005-11-16,7.36,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-09-17,POINT (-3505017.644533456 885799.9832052144),-3505017.644533456,885799.9832052144,433.8229064941406,-3504979.2,885799.75,433.59732,-3505069.2,885859.75,434.961,5.072651,0.00034449197,-5.3322958e-05,2.4876819e-08,-0.63588005,3.2818043,1.0581052,0.74999195,1.3876263,0.06726455,0.7812574,,,,,38.39524168387847,78.96324421012355,0.48624194798414794,0.2255859375,1.138092041015625,0.005875361831482359,0.3271620402342016,7531.954,7.162549
20,NZ-0162-F,-8.6875,7.70833333333333,2005-11-17,3.6,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-09-18,POINT (-3505017.644533456 885799.9832052144),-3505017.644533456,885799.9832052144,433.8229064941406,-3504979.2,885799.75,433.59732,-3505069.2,885859.75,434.961,5.072651,0.00034449197,-5.3322958e-05,2.4876819e-08,-0.63588005,3.2818043,1.0581052,0.74999195,1.3876263,0.06726455,0.7812574,,,,,38.39524168387847,78.96324421012355,0.48624194798414794,0.2255859375,1.138092041015625,0.005875361831482359,0.3271620402342016,7514.2617,7.106
21,NZ-0159-F,-8.6875,7.70833333333333,2005-11-14,12.18,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-09-15,POINT (-3505017.644533456 885799.9832052144),-3505017.644533456,885799.9832052144,433.8229064941406,-3504979.2,885799.75,433.59732,-3505069.2,885859.75,434.961,5.072651,0.00034449197,-5.3322958e-05,2.4876819e-08,-0.63588005,3.2818043,1.0581052,0.74999195,1.3876263,0.06726455,0.7812574,,,,,38.39524168387847,78.96324421012355,0.48624194798414794,0.2255859375,1.138092041015625,0.005875361831482359,0.3271620402342016,7504.846,7.6712546
22,NZ-0160-F,-8.6875,7.70833333333333,2005-11-15,4.46,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-09-16,POINT (-3505017.644533456 885799.9832052144),-3505017.644533456,885799.9832052144,433.8229064941406,-3504979.2,885799.75,433.59732,-3505069.2,885859.75,434.961,5.072651,0.00034449197,-5.3322958e-05,2.4876819e-08,-0.63588005,3.2818043,1.0581052,0.74999195,1.3876263,0.06726455,0.7812574,,,,,38.39524168387847,78.96324421012355,0.48624194798414794,0.2255859375,1.138092041015625,0.005875361831482359,0.3271620402342016,7518.4,7.454251
23,NZ-0154-F,-8.72916666666667,7.73333333333333,2005-11-07,7.71,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-09-08,POINT (-3509394.636033969 888668.8961377322),-3509394.636033969,888668.8961377322,491.0628662109375,-3509539.2,888679.75,489.54327,-3509869.2,889039.75,492.49423,5.89562,0.00027107532,-9.547647e-05,6.387833e-08,-1.6692324,5.636758,1.7074213,2.3995705,2.5844393,0.4592388,1.5563532,1.5760787,0.26399976,0.75441223,-0.00027574564,145.02070713295964,602.3213460526046,0.24076966237934735,1.51959228515625,1.431365966796875,0.010478450389591873,0.19404863745430256,7203.119,8.275026
24,LO-0144-F,-8.52777777777778,7.8,2005-11-08,13.13,Guinee,1926,242,1903,1321,101,1,219.2724359557223,1120910300,60.0,2005-09-09,POINT (-3488553.8213797305 896784.0800282115),-3488553.8213797305,896784.0800282115,475.5027160644531,-3488539.2,897019.75,466.50305,-3488599.2,896569.75,482.04376,2.978042,0.0003088111,-6.563766e-05,2.684642e-08,-0.57621306,3.3070502,1.6177123,0.84084094,3.058609,0.12934972,2.6951494,3.046847,1.0841663,2.2050896,9.928628e-05,236.12001336197363,219.09158024150506,1.0777229006322293,8.999664306640625,6.541046142578125,0.03811478823205078,0.5187038658063062,7302.8623,8.268018
25,LO-0147-F,-8.52777777777778,7.8,2005-11-13,6.45,Guinee,1926,242,1903,1321,101,1,219.2724359557223,1120910300,60.0,2005-09-14,POINT (-3488553.8213797305 896784.0800282115),-3488553.8213797305,896784.0800282115,475.5027160644531,-3488539.2,897019.75,466.50305,-3488599.2,896569.75,482.04376,2.978042,0.0003088111,-6.563766e-05,2.684642e-08,-0.57621306,3.3070502,1.6177123,0.84084094,3.058609,0.12934972,2.6951494,3.046847,1.0841663,2.2050896,9.928628e-05,236.12001336197363,219.09158024150506,1.0777229006322293,8.999664306640625,6.541046142578125,0.03811478823205078,0.5187038658063062,7462.7466,7.7288656
26,LO-0145-F,-8.52777777777778,7.8,2005-11-09,3.86,Guinee,1926,242,1903,1321,101,1,219.2724359557223,1120910300,60.0,2005-09-10,POINT (-3488553.8213797305 896784.0800282115),-3488553.8213797305,896784.0800282115,475.5027160644531,-3488539.2,897019.75,466.50305,-3488599.2,896569.75,482.04376,2.978042,0.0003088111,-6.563766e-05,2.684642e-08,-0.57621306,3.3070502,1.6177123,0.84084094,3.058609,0.12934972,2.6951494,3.046847,1.0841663,2.2050896,9.928628e-05,236.12001336197363,219.09158024150506,1.0777229006322293,8.999664306640625,6.541046142578125,0.03811478823205078,0.5187038658063062,7334.8394,8.229622
27,LO-0155-F,-8.52777777777778,7.8,2005-11-22,15.12,Guinee,1926,242,1903,1321,101,1,219.2724359557223,1120910300,60.0,2005-09-23,POINT (-3488553.8213797305 896784.0800282115),-3488553.8213797305,896784.0800282115,475.5027160644531,-3488539.2,897019.75,466.50305,-3488599.2,896569.75,482.04376,2.978042,0.0003088111,-6.563766e-05,2.684642e-08,-0.57621306,3.3070502,1.6177123,0.84084094,3.058609,0.12934972,2.6951494,3.046847,1.0841663,2.2050896,9.928628e-05,236.12001336197363,219.09158024150506,1.0777229006322293,8.999664306640625,6.541046142578125,0.03811478823205078,0.5187038658063062,7470.463,7.1040044
28,YO-0108-F,-9.12777777777778,7.62222222222222,2003-07-13,2.94,Guinee,2107,244,1953,1425,108,7,207.27494741007013,1120919560,60.0,2003-05-14,POINT (-3550676.494725738 875041.3608466341),-3550676.494725738,875041.3608466341,400.6984558105469,-3550699.2,874939.75,399.45044,-3551119.2,874789.75,419.32288,5.25875,0.0010363135,-7.564712e-05,4.1801517e-08,-0.04052155,4.4196463,1.570851,2.3118887,1.4148184,0.098759845,0.95088136,1.1919936,0.13614321,0.7583205,-2.0445448e-05,104.12764599488906,509.25460334748294,0.20447070151242008,1.248016357421875,18.624420166015625,0.011985446761018028,0.1697597967768514,5353.752,9.014778
29,YO-0107-F,-9.12777777777778,7.62222222222222,2003-07-12,2.94,Guinee,2107,244,1953,1425,108,7,207.27494741007013,1120919560,60.0,2003-05-13,POINT (-3550676.494725738 875041.3608466341),-3550676.494725738,875041.3608466341,400.6984558105469,-3550699.2,874939.75,399.45044,-3551119.2,874789.75,419.32288,5.25875,0.0010363135,-7.564712e-05,4.1801517e-08,-0.04052155,4.4196463,1.570851,2.3118887,1.4148184,0.098759845,0.95088136,1.1919936,0.13614321,0.7583205,-2.0445448e-05,104.12764599488906,509.25460334748294,0.20447070151242008,1.248016357421875,18.624420166015625,0.011985446761018028,0.1697597967768514,5405.9053,9.015016
30,YO-0092-F,-9.08333333333333,7.66666666666667,2003-04-17,5.8,Guinee,2107,244,1953,1425,108,7,207.27494741007013,1120919560,60.0,2003-02-16,POINT (-3546128.3979034373 880320.4264276034),-3546128.3979034373,880320.4264276034,423.419355361328,-3546139.2,880339.75,423.41934,-3546409.2,880789.75,443.1847,7.8747807,0.00072178413,-6.150645e-05,5.8753425e-08,0.018675813,3.8655124,1.7187256,1.6125425,2.6121001,0.6967574,0.9894491,,,,,22.162320500696552,546.9392249152002,0.04052062732222706,1.3320312348241714e-05,19.765337021484527,4.4401041160805713e-07,0.038942646842577866,6935.7188,3.6155286
31,NZ-0194-F,-8.99166666666667,7.99861111111111,2006-02-02,11.34,Guinee,2080,243,1959,1401,106,6,148.921804432972,1120903760,60.0,2005-12-04,POINT (-3537154.681381281 919364.8608467904),-3537154.681381281,919364.8608467904,472.62860107421875,-3537349.2,919189.75,466.57172,-3537499.2,918889.75,482.49466,4.5343504,0.00076412567,-0.000105430096,5.5346305e-08,-0.00012557548,3.4675305,2.5317862,2.9465299,2.090344,0.32756025,1.2187793,1.9831352,0.3384024,1.3103031,0.00025764707,261.7646959654027,586.9053158251176,0.4460083916558046,6.056884765625,9.866058349609375,0.023138661778995342,0.30844108113721697,6757.7207,0.071884
32,LO-0201-F,-8.60555555555556,7.90694444444444,2007-05-25,34.9,Guinee,1942,242,1924,1340,101,1,139.94586781649738,1121994610,60.0,2007-03-26,POINT (-3496825.2981928554 909202.4353172377),-3496825.2981928554,909202.4353172377,551.2280883789062,-3496609.2,909649.75,533.1205,-3496819.2,909199.75,551.2281,3.3874712,0.0005512829,-1.9588498e-07,5.5508814e-08,-0.44023585,3.4074013,2.2716799,1.2682158,3.3489754,0.60188884,1.9524726,3.391774,0.7829301,2.2777352,0.00027783483,496.75672823908144,6.617519586966254,16.55855760796938,18.10760498046875,0.0,0.036451655208892986,0.9868536787180796,6835.119,6.299035
33,NZ-0257-F,-8.6875,7.97222222222222,2006-03-30,21.37,Guinee,1949,243,1930,1349,101,1,185.06173696519488,1120901730,60.0,2006-01-29,POINT (-3505461.110634038 916729.0660174678),-3505461.110634038,916729.0660174678,482.1066589355469,-3505789.2,916609.75,471.22305,-3505279.2,916609.75,488.23413,6.133121,0.00037482486,-1.4658981e-05,3.601517e-08,-0.5938288,3.041556,1.845136,0.7679697,2.1312013,0.041647892,1.4928576,2.9369092,0.7386931,1.8384054,0.0001555764,349.1586394723221,217.50770615578722,1.6052702023451138,10.88360595703125,6.127471923828125,0.03117094846479947,0.6161626540311029,6132.444,2.7858672
34,LO-0216-F,-8.29722222222222,7.06666666666667,2007-06-02,46.0,Guinee,1971,253,1894,1340,104,4,186.99323743662808,1120939690,60.0,2007-04-03,POINT (-3463346.752288718 811078.6715776159),-3463346.752288718,811078.6715776159,265.73828125,-3463609.2,811339.75,260.2053,-3462979.2,810829.75,275.00235,4.8544917,0.0005807103,-7.175901e-05,3.765119e-08,0.25983003,3.2766767,1.6715255,1.8052857,1.8241328,0.13763049,1.2733438,1.9142132,0.14864583,1.3874483,0.00015923727,370.22559482426124,443.86921949555216,0.8340871107147612,5.532989501953125,9.264068603515625,0.01494491353192241,0.4547696267216607,6062.135,5.5549126
35,LO-0177-F,-8.31527777777778,7.68055555555556,2006-01-24,8.33,Guinee,1941,239,1846,1295,105,5,210.1423409011071,1121999070,60.0,2005-11-25,POINT (-3466246.1905768965 883095.1327384915),-3466246.1905768965,883095.1327384915,448.5868835449219,-3466249.2,883279.75,446.22757,-3466429.2,883789.75,469.7338,5.810967,0.00032604352,-4.776516e-05,2.0653692e-08,-0.2505368,2.9655962,1.8506334,1.2687969,2.12083,0.14303684,1.4393221,1.7152283,0.51722986,0.8163419,-3.6630896e-05,184.64260969943095,718.3341091529153,0.2570427985344702,2.35931396484375,21.14691162109375,0.012777732987441745,0.20448213762820555,6638.9526,0.682783
36,LO-0093-F,-8.31527777777778,7.68055555555556,2005-02-13,7.98,Guinee,1941,239,1846,1295,105,5,210.1423409011071,1121999070,60.0,2004-12-15,POINT (-3466246.1905768965 883095.1327384915),-3466246.1905768965,883095.1327384915,448.5868835449219,-3466249.2,883279.75,446.22757,-3466429.2,883789.75,469.7338,5.810967,0.00032604352,-4.776516e-05,2.0653692e-08,-0.2505368,2.9655962,1.8506334,1.2687969,2.12083,0.14303684,1.4393221,1.7152283,0.51722986,0.8163419,-3.6630896e-05,184.64260969943095,718.3341091529153,0.2570427985344702,2.35931396484375,21.14691162109375,0.012777732987441745,0.20448213762820555,6415.136,0.7347536
37,NZ-0158-F,-8.72916666666667,7.73333333333333,2005-11-13,6.23,Guinee,2026,242,1958,1375,103,3,179.05629276001483,1120917910,60.0,2005-09-14,POINT (-3509394.636033969 888668.8961377322),-3509394.636033969,888668.8961377322,491.0628662109375,-3509539.2,888679.75,489.54327,-3509869.2,889039.75,492.49423,5.89562,0.00027107532,-9.547647e-05,6.387833e-08,-1.6692324,5.636758,1.7074213,2.3995705,2.5844393,0.4592388,1.5563532,1.5760787,0.26399976,0.75441223,-0.00027574564,145.02070713295964,602.3213460526046,0.24076966237934735,1.51959228515625,1.431365966796875,0.010478450389591873,0.19404863745430256,7427.696,7.4753284
38,NZ-0198-F,-8.64166666666667,7.73333333333333,2006-02-14,11.34,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-12-16,POINT (-3500291.20862654 888799.4144521612),-3500291.20862654,888799.4144521612,462.04925537109375,-3499939.2,888499.75,456.6092,-3500509.2,888799.75,468.145,5.0104055,0.00066914316,1.45032245e-05,4.542801e-08,-0.13680322,2.9981146,2.3252087,0.9769283,2.5927274,0.14203277,1.6421213,1.527876,0.2170181,0.8978506,-1.5986253e-06,462.248481538791,218.04163165027379,2.120001020173115,5.4400634765625,6.095733642578125,0.01176869950649255,0.6794872842879666,6336.1104,0.8029131
39,NZ-0164-F,-8.63333333333333,7.74444444444444,2005-11-19,9.87,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-09-20,POINT (-3499442.86283931 890114.4761179866),-3499442.86283931,890114.4761179866,451.5506591796875,-3499369.2,889849.75,451.12415,-3500149.2,890299.75,463.85614,6.115432,0.0003910863,-7.6542136e-05,2.0555953e-08,0.045867283,2.8841896,1.7305676,0.81972486,1.7970433,0.075664714,1.2831358,1.4196949,0.04189921,1.1588547,5.1378254e-05,274.7703907911692,730.2802421975034,0.37625335441686214,0.426513671875,12.30548095703125,0.0015522548504840854,0.27338960025734943,7478.877,7.04021
40,NZ-0165-F,-8.63333333333333,7.74444444444444,2005-11-20,9.85,Guinee,1976,242,1930,1345,102,2,216.70801114344854,1121997990,60.0,2005-09-21,POINT (-3499442.86283931 890114.4761179866),-3499442.86283931,890114.4761179866,451.5506591796875,-3499369.2,889849.75,451.12415,-3500149.2,890299.75,463.85614,6.115432,0.0003910863,-7.6542136e-05,2.0555953e-08,0.045867283,2.8841896,1.7305676,0.81972486,1.7970433,0.075664714,1.2831358,1.4196949,0.04189921,1.1588547,5.1378254e-05,274.7703907911692,730.2802421975034,0.37625335441686214,0.426513671875,12.30548095703125,0.0015522548504840854,0.27338960025734943,7461.1846,6.9022474
